nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-14 12:43","복성각(중구 덕수궁길 7)","착한가격업소 계획 수립 관련 협의","공정경제담당관 등 3명",제로페이,60000,
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-13 12:52","스패뉴(중구 태평로2가)","소비자정책위원회 운영 관련 협의","공정경제담당관 등 3명",제로페이,51800,
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-11 19:34","본도시락(서대문구 서소문로 27)","눈물그만 홈페이지 운영 관련 협의","공정경제정책팀장 등 3명",제로페이,51100,
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-07 19:25","본도시락(중구 세종대로66-5)","신년 업무보고 준비 직원 격려","공정경제정책팀장 등 4명",제로페이,63500,
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-06 19:20","본도시락(서대문구 서소문로 27)","불공정 실태조사 추진 관련 업무협의","공정경제정책팀장 등 4명",제로페이,70300,
22227933,"2021년 1월 서울시본청 노동민생정책관 공정경제담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22227933,서울시본청,노동민생정책관,공정경제담당관,,,2021,1,,,,"노동민생정책관 공정경제담당관","2021-01-06 12:48","장안삼계탕(중구 세종대로18길8)","소비자 상담센터 운영 관련 협의","공정경제담당관 등 4명",제로페이,64000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-29 21:01","한성 (중구 서소문로11길 8)","시흥대로 기아대교교차로 현장 검토 및 관계기관 협의","교통운영과장외 3명",카드,146000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-29 13:16","무교동낙지 (중구 덕수궁길 7)","남산공원 인근 환승장 조성관련 간담회 개최","교통운영과장외 3명",제로페이,85000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-27 12:29","산수고원 (강동구 동남로 588)","광화문광장 조성관련 공사중 종합교통대책 검토회의","교통운영과장외 3명",제로페이,100000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-22 11:39","본도시락 (중구 소공로 35)","헌릉로 BRT 설계 용역관련 간담회 개최","교통운영과장외 2명",카드,24200,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-18 11:44","버거킹시청역점 (중구 서소문로 136)","수도권 광역교통대책 관련 간담회 개최","교통운영과장외 3명",카드,35700,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-15 11:37","스쿨푸드 종로딜리버리점 (종로구 대학로 36-9)","남산공원 인근 환승장 조성관련 간담회 개최","교통운영과장외 3명",카드,44000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-14 12:25","무교원대구탕 (중구 세종대로 11길 42)","제물포터널 모니터링 용역관련 간담회 개최","교통체계운영팀장외 2명",카드,36000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-14 12:21","생생돈까스 종로점 (종로구 대학로 36-26)","횡단보도 확충 및 정비사업관련 간담회 개최","교통운영과장외 3명",카드,42500,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-13 12:26","반포식스 덕수궁점 (중구 서소문로11길 6-1)","남산공원 인근 환승장 조성관련 소통개선관련 간담회 개최","교통운영과장외 2명",제로페이,26000,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-12 11:54","본도시락 (중구 소공로 35)","영향권 주요 도로 미시 분석(VISSIM)관련 협의","교통운영과장외 2명",카드,39100,
22241070,"2021년 1월 서울시본청 도시교통실 보행친화기획관 교통운영과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22241070,서울시본청,도시교통실,보행친화기획관,교통운영과,,2021,1,,,,"도시교통실 교통운영과","2021-01-06 12:51","송탄영빈루서소문점 (중구 서소문로 131)","교통안전시설물 현장조사 및 연구 용역 관련 간담회 개최","교통운영과장외 3명",카드,56000,
22155131,"2021년 1월 사업소 보건환경연구원 강북농수산물검사소 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22155131,사업소,보건환경연구원,강북농수산물검사소,,,2021,1,,,,"보건환경연구원 강북농수산물검사소","2021-01-21 11:01","그랜드마트 (동대문구 약령시로 16)","안전성검사팀 부서운영을 위한 다과류구매","안전성검사팀장외 5인",제로페이,80000,
22155131,"2021년 1월 사업소 보건환경연구원 강북농수산물검사소 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22155131,사업소,보건환경연구원,강북농수산물검사소,,,2021,1,,,,"보건환경연구원 강북농수산물검사소","2021-01-20 13:42","그랜드마트 (동대문구 약령시로 16)","한약재검사팀 부서운영을 위한 다과류구매","한약재검사팀장외 7인",제로페이,164950,
22155131,"2021년 1월 사업소 보건환경연구원 강북농수산물검사소 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22155131,사업소,보건환경연구원,강북농수산물검사소,,,2021,1,,,,"보건환경연구원 강북농수산물검사소","2021-01-19 15:14","이마트(청계천점) (서울 중구 청계천로 400)","잔류농약팀 부서운영을 위한 위한 다과류 구매","잔류농약검사팀장외 6인",제로페이,114360,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-22 13:08","루덴스키친, 타파스서울시 은평구 통일로 709","기후위기대응 회의 참석 관련 간담회","지역공동체담당관 외 1인",제로페이,30000,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-11 12:33","스패뉴 시청지점서울특별시 중구 태평로2가 362-1","서울마을센터 홍보팀 업무협의 관련 간담회","지역공동체담당관 외 4인",제로페이,87800,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-22 15:23","오리마당서울 중구 세종대로 92","공간이음 용역입찰 관련 간담회","지역공동체담당관 외 4인",제로페이,62000,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-27 12:32","우도일식서울특별시 중구 세종대로 124 (태평로1가)","2021년 주민자치회활동지원사업 계획 검토관련 간담회","지역공동체담당관 외 4인",제로페이,75000,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-27 13:06","송원서울특별시 중구 세종대로18길 20-1 (북창동)","지역기획팀 현안업무 검토 관련 간담회","지역기획팀장 외 1인",제로페이,57000,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-15 11:13","(유)아웃백스테이크하우스 명동점 서울 중구 명동3길 36,","21년 마을공동체 실행계획 수립 등 관련 간담회","지역공동체담당관 전직원",카드,331600,
22175126,"2021년 1월 서울시본청 서울민주주의위원회 지역공동체담당관 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22175126,서울시본청,서울민주주의위원회,지역공동체담당관,,,2021,1,,,,"서울민주주의위원회 지역공동체담당관","2021-01-21 14:24","행복플러스가게 서울시청점서울시 중구 세종대로 110","21년 신년업무보고 관련 간담회","지역공동체담당관 외 4인",제로페이,17800,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-04 12:10","김삼보 (중구 을지로)","도시계획국 신녀업무계획 검토 간담회","전략계획과장등 4명",카드,32000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-06 11:54","현대칼국수 (중구 태평로)","용산공원 학술용역 실무회의 간담회","전략계획과장등 4명",카드,27000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-08 12:06","현대칼국수 (중구 태평로)","용산공원 주변지역 추진용역 실무회의 검토 간담회","전략계획과장등 3명",카드,21000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-11 11:53","배재반점 (중구 서소문로)","용산정비창 개발 가이드라인 마련 용역 검토 간담회","전략계획과장등 4명",제로페이,34000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-11 20:26","교동전선생 서울시청점 (중구 남대문로)","용산공원 토론회 실무검토 간담회 개최","전략계획과장등 4명",제로페이,76600,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-12 12:18","김삼보 (중구 을지로)","지역생활권계획 실행방안 시구합동회의 검토 간담회","전략계획과장등 4명",제로페이,32000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-12 20:50","치킨매니아 (중구 남대문로)","용산공원 국민참여 발대식 등 행사개최 검토 간담회","전략계획과장등 4명",제로페이,69000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-15 12:12","김삼보 (중구 을지로)","용산공원 국민참여 공원명칭 공모전 시상식 검토 간담회","전략계획과장등 4명",제로페이,32000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-16 11:54","현대칼국수 (중구 태평로)","용산공원 국민참여 발대식 등 행사개최 최종 검토 간담회","전략계획과장등 4명",제로페이,27000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-18 11:58","김삼보 (중구 을지로)","권역별 지역중심용역 실무회의 검토 간담회","전략계획과장등 4명",제로페이,32000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-19 11:59","김삼보 (중구 을지로)","생활권 실행방안 관련 시구합동회의 검토 간담회","전략계획과장등 3명",제로페이,25000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-22 12:03","현대칼국수 (중구 태평로)","용산정비창 개발 가이드라인 마련 현안업무 검토 간담회","전략계획과장등 4명",제로페이,27000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-26 12:05","김삼보 (중구 을지로)","2021년 지역생활권계획 거버넌스 운영계획 검토 간담회","전략계획과장등 3명",제로페이,24000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-27 12:10","김삼보 (중구 을지로)","시흥지역생활권 거버넌스회의 추진 검토 간담회","전략계획과장등 3명",제로페이,24000,
22183506,"2021년 1월 서울시본청 도시계획국 전략계획과 업무추진비 - 시책추진",http://opengov.seoul.go.kr/public/22183506,서울시본청,도시계획국,전략계획과,,,2021,1,,,,전략계획과,"2021-01-28 12:00","현대칼국수 (중구 태평로)","용산공원 주변지역 현장점검 사전 검토 간담회","전략계획과장등 3명",제로페이,20500,
22196106,"2021년 1월 사업소 상수도사업본부 영등포아리수정수센터 정수시설과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22196106,사업소,상수도사업본부,영등포아리수정수센터,정수시설과,,2021,1,,,,"영등포아리수정수센터 정수시설과","2021-01-26 10:03","지수마트(관악구 조원중앙로1길 55)","정수시설과 방문고객을 위한 차류 구매","김현철 외 12인",카드,49900,
22196106,"2021년 1월 사업소 상수도사업본부 영등포아리수정수센터 정수시설과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22196106,사업소,상수도사업본부,영등포아리수정수센터,정수시설과,,2021,1,,,,"영등포아리수정수센터 정수시설과","2021-01-14 15:41","싱싱마트(송파구 풍납동 392-2)","풍납취수장 방문고객을 위한 다과 등 구매","강태환 외 9인",카드,122300,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-30 13:45","오지차돌박이(서울 용산구 후암로57길 55)","찾아가는 선별진료소 운영 관련 직원 격려","자활지원과장 외 3명",제로페이,69000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-29 12:48","뚜리삼(서울 중구 청계천로 8)","서울광역자활센터 사업추진계획 수립 관련 업무협의","자활지원과장 외 2명",제로페이,86000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-28 13:00","택이네 조개전골(서울 중구 다동길 24-4)","노숙인,쪽방주민 방한용품 지원 관련 업무협의","자활지원과장 외 3명",제로페이,116000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-27 12:29","더테이블한정식(서울 중구 세종대로 124)","아웃리치 등 한파업무 추진 관련 직원 격려","자활지원과장 외 3명",제로페이,120000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-26 12:15","충무집(서울 중구 을지로3길 30-14)","광역자활센터사업 추진계획 수립 관련 업무협의","자활지원과장 외 3명",제로페이,75000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-21 12:45","택이네 조개전골(서울 중구 다동길 24-4)","종합지원센터 및 일시보호시설 지원계획 수립 관련 업무협의","자활지원과장 외 3명",제로페이,66000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-20 12:20","한와담(서울 중구 세종대로 21길 40)","쪽방상담소 기능보강사업 추진 관련 관계자 회의","자활지원과장 외 2명",제로페이,39000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-19 12:32","창고43 무교점(서울 중구 무교로 21)","노숙인 거리상담반 운영지원계획 수립 관련 업무협의","자활지원과장 외 3명",제로페이,75000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-15 19:54","영덕회식당 시청점(서울 중구 무교로 32)","간담회 비용 지급(희망키움통장 등 통장사업 추진 관련 업무협의)","자활지원과장 외 3명",제로페이,81000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-14 12:31","구이구이(서울 중구 을지로 6)","은평의마을 신규 기능보강사업 추진 관련 업무협의","자활지원과장 외 2명",제로페이,60000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-14 19:14","온센 광화문점(서울 중구 세종대로 136)","21년 노숙인 생활시설 지원계획 수립 관련 업무협의","자활지원과장 외 3명",제로페이,46200,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-13 12:25","목포세발낙지(서울 중구 남대문로9길 20)","21년 쪽방상담소 운영 지원계회 수립 관련 업무협의","자활지원과장 외 3명",제로페이,70000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-13 20:45","한화프레스센터점(서울 중구 세종대로 124)","쪽방상담소 점검결과 관련 관계자 회의","자활지원과장 외 3명",제로페이,82800,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-12 12:49","오징어풍경(서울 중구 다동길 5)","21년 노숙인 공공일자리 추진계획 수립 관련 업무협의","자활지원과장 외 3명",제로페이,70000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-07 12:46","롯데백화점 본점 (서울 중구 소공동 1)","성동지역 이동 선별검사소 운영 관련 업무협의","자활지원과장 외 2명",카드,38000,
22209641,"2021년 1월 서울시본청 복지정책실 복지기획관 자활지원과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22209641,서울시본청,복지정책실,복지기획관,자활지원과,,2021,1,,,,"복지정책실 자활지원과","2021-01-05 12:55","라그릴리아 광화문점 (서울 종로구 청계천로 11)","한파관련 노숙인일시보호시설 관계자 업무협의","자활지원과장 외 3명",카드,102900,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 신도림119안전센터","2021-01-14 18:08","알뜰마트(서울특별시 구로구 신도림동 394-43)","신도림119안전센터 방문민원인 응대용 다과류 구입","신도림119안전센터 방문 민원인 다수",제로페이,99000,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 신도림119안전센터","2021-01-20 18:29","교촌치킨(서울특별시 구로구 경인로59길7)","신도림119안전센터 직원 격려 화합 간담회 실시(배달 및 포장)","소방경 박종숙 외 9명",제로페이,100000,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 시흥119안전센터","2021-01-14 11:35","럭키할인마트(서울특별시 금천구 시흥대로45길39)","시흥119안전센터 직원 및 방문민원인 응대용 다과류 구매","소방경 임염섭 등 전직원 및 센터방문 민원인",제로페이,149200,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 시흥119안전센터","2021-01-14 13:58","논빼미(서울특별시 금천구 시흥대로185)","시흥119안전센터 직원 격려 간담회(선결제)","소방위 함철호 및 직원11명",제로페이,285000,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 독산119안전센터","2021-01-26 13:36","우리나라(서울특별시 금천구 시흥대로84가길 24)","2021년 1월 내수진작을 위한 기관운영업무추진비 지출(선결제)","소방경 김치곤 등 4명",제로페이,100000,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 독산119안전센터","2021-01-15 11:40","우리나라(서울특별시 금천구 시흥대로84가길 24)","2021년 1월 내수진작을 위한 부서운영업무추진비 지출(1팀,선결제)","소방경 김치곤 등 32명",제로페이,345200,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 독산119안전센터","2021-01-15 10:17","해나온식자재마트(서울특별시 금천구 독산로 204)","독산119안전센터 직원 및 방문민원인 접대용 커피 등 차류 구매","소방경 김치곤 외 38명 및 방문민원인",제로페이,99800,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 구로119안전센터","2021-01-28 20:13","어부만복(서울특별시 구로구 구로동로 112-3)","2021-1-28일 선결제금액 2021-2-1일 포장배달하여 구로119안전센터  식당(아크릴칸막이설치됨)에서 구로119안전센터 화합 격려 간담회 지출","소방경 박점중 등 10명",제로페이,300000,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 고척119안전센터","2021-01-21 09:52","드림홈마트(서울특별시 구로구 고척2동 194-2)","고척119안전센터 방문민원인 접대용 커피 등 차류 구매","소방경 조선훈 외 27명",제로페이,98850,
22210008,"2021년 1월 소방재난본부(소방서) 구로소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22210008,소방재난본부(소방서),구로소방서,,,,2021,1,,,"현업-우수부서 격려 등","구로소방서 수궁119안전센터","2021-01-14 10:35","럭키할인마트(서울특별시 구로구 오리로1309)","수궁119안전센터 방문민원인 커피 및 차 구입","소방경 이호경 등 전직원 및 센터방문 민원인",제로페이,116380,
